1.777777778,0.703703704,0,0,0
1.714285714,0.642857143,0.02,0,0
2.333333333,0.761904762,0,0.003875,0
2.333333333,0.761904762,0.12,0,0
2.130434783,0.695652174,0.24,0.01325,0
2.041666667,0.791666667,0.26,0.023375,0
1.633333333,0.566666667,0.18,0.017875,0
1.75,0.642857143,0.2,0.012375,0
1.814814815,0.62962963,0.32,0,0
2.333333333,0.619047619,0.34,0.00075,0
2.318181818,0.545454545,0.36,0,0
3,0.666666667,0.18,0.00075,0
1.928571429,0.5,0.3,0.02025,0
2.038461538,0.615384615,0.32,0.0085,0
1.766666667,0.7,0.44,0.003,0
1.472222222,0.611111111,0.66,0.00375,0
1.529411765,0.588235294,0.48,0,0
1.606060606,0.515151515,0.6,0,0
2.75,0.65,0.72,0.022625,0
2.291666667,0.583333333,0.8,0.004625,0
2.16,0.56,0.8,0.021,0
1.833333333,0.566666667,0.8,0.037375,0
1.741935484,0.709677419,0.8,0.0225,0
1.588235294,0.676470588,0.72,0.026375,0
2.25,0.666666667,0.02,0,0
2.736842105,0.736842105,0.04,0,0
2.666666667,0.666666667,0,0,0
2.375,0.5,0.02,0,0
2.28,0.72,0,0.010125,0
1.964285714,0.678571429,0.02,0.0015,0
1.666666667,0.545454545,0.24,0.005375,0
1.741935484,0.516129032,0.26,0,0
1.636363636,0.363636364,0.38,0,0
2.454545455,0.5,0.7,0.016375,0
3.055555556,0.611111111,0.52,0.010875,0
2.5,0.545454545,0.44,0,0
2.545454545,0.681818182,0.36,0.007,0
2.153846154,0.692307692,0.28,0.0015,0
1.964285714,0.678571429,0.3,0,0
1.964285714,0.607142857,0.32,0.00075,0
2.115384615,0.538461538,0.24,0.0015,0
2.333333333,0.5,0.16,0,0
2.789473684,0.631578947,0.08,0,0
3.375,0.6875,4.72E-16,0.003875,0
3.052631579,0.684210526,0,0.0015,0
2.761904762,0.714285714,0,0,0
2.416666667,0.666666667,0.32,0.003875,0
1.903225806,0.516129032,0.34,0.00775,0
1.838709677,0.483870968,0.46,0,0
1.9,0.433333333,0.68,0,0
2.111111111,0.481481481,0.6,0,0
2.636363636,0.545454545,0.62,0,0
2.944444444,0.666666667,0.08,0,0
3.857142857,0.857142857,8.33E-17,0.007,0
3.1875,0.8125,0,0.0015,0
2.12,0.52,0.02,0.011625,0
1.857142857,0.428571429,0.04,0.003,0
1.857142857,0.392857143,0.16,0,0
2.166666667,0.5,0.08,0,0
2.888888889,0.611111111,0.1,0.00075,0
3.714285714,0.857142857,0.22,0.0015,0
2.888888889,0.611111111,0.14,0.00225,0
2,0.461538462,0.06,0.00925,0
1.529411765,0.352941176,0.08,0.01625,0
1.59375,0.40625,0,0.0045,0
1.64516129,0.387096774,0.22,0,0
1.961538462,0.423076923,0.04,0,0
2.363636364,0.545454545,0,0,0
3.058823529,0.705882353,0,0,0
2.6,0.65,0.02,0,0
2.777777778,0.722222222,0.14,0,0
2.333333333,0.571428571,0.06,0.003875,0
1.96,0.52,0.28,0,0
2.041666667,0.5,0.2,0,0
2.041666667,0.5,0.02,0.00075,0
2.285714286,0.571428571,0,0.004625,0
1.88,0.72,0.04,0,0
1.958333333,0.625,0.06,0,0
2.526315789,0.789473684,0.18,0,0
2.086956522,0.695652174,0.1,0,0
2,0.625,0.32,0.016375,0
1.777777778,0.481481481,0.54,0.02025,0
1.678571429,0.535714286,0.76,0.017875,0
