0.648648649,0.567567568,0,0,0
0.666666667,0.611111111,0,0,0
0.666666667,0.638888889,0.12,0,0
0.714285714,0.628571429,0.14,0,0
0.685714286,0.628571429,0.16,0,0
0.714285714,0.6,0,0,0
0.657894737,0.578947368,0.12,0,0
0.58974359,0.615384615,0.04,0,0
0.56097561,0.634146341,0,0,0
0.547619048,0.595238095,0,0,0
0.56097561,0.585365854,0,0,0
0.56097561,0.536585366,0,0,0
0.585365854,0.536585366,0,0,0
0.609756098,0.585365854,0,0,0
0.609756098,0.585365854,0,0,0
0.625,0.625,0,0,0
0.65,0.625,0,0,0
0.65,0.575,0.12,0,0
0.65,0.575,0.04,0,0
0.604651163,0.558139535,0,0,0
0.604651163,0.558139535,0,0,0
0.604651163,0.534883721,0,0,0
0.619047619,0.547619048,0,0,0
0.619047619,0.547619048,0,0,0
0.619047619,0.571428571,0,0,0
0.619047619,0.571428571,0,0,0
0.604651163,0.558139535,0,0,0
0.642857143,0.571428571,0,0,0
0.658536585,0.56097561,0,0,0
0.682926829,0.536585366,0,0,0
0.613636364,0.568181818,0,0,0
0.574468085,0.574468085,0.02,0,0
0.5625,0.541666667,0,0,0
0.530612245,0.551020408,0.02,0,0
0.52,0.68,0,0,0
0.509803922,0.647058824,0,0,0
0.5,0.634615385,0,0,0
0.5,0.653846154,0,0,0
0.5,0.653846154,0,0,0
0.5,0.519230769,0,0,0
0.529411765,0.509803922,0,0,0
0.54,0.48,0,0,0
0.56,0.48,0,0,0
0.571428571,0.489795918,0.02,0,0
0.571428571,0.489795918,0.04,0,0
0.591836735,0.489795918,0,0.00075,0
0.568627451,0.470588235,0,0,0
0.58,0.48,0.02,0,0
0.56,0.48,0,0,0
0.529411765,0.490196078,0,0,0
0.529411765,0.490196078,0.12,0,0
0.529411765,0.490196078,0,0,0
0.5625,0.541666667,0.12,0,0
0.5625,0.520833333,0.04,0,0
0.5625,0.520833333,0,0,0
0.549019608,0.490196078,0.12,0,0
0.538461538,0.519230769,0.24,0,0
0.490909091,0.509090909,0.06,0,0
0.5,0.518518519,0.08,0,0
0.5,0.5,0,0,0
0.5,0.5,0,0,0
0.5,0.518518519,0,0,0
0.518518519,0.481481481,0,0,0
0.518518519,0.481481481,0,0,0
0.58,0.52,0,0,0
0.612244898,0.551020408,0,0,0
