2.181818182,0.636363636,0.12,0.00925,0
2.45,0.7,0.14,0.0225,0
2.083333333,0.583333333,0.26,0.017,0
2.227272727,0.590909091,0.38,0.0365,0
2.666666667,0.722222222,0.5,0.031,0
3.133333333,0.8,0.62,0.041125,0
2.631578947,0.631578947,0.54,0.054375,0
2.363636364,0.545454545,0.66,0.0645,0
2.08,0.48,0.78,0.055875,0
2.173913043,0.52173913,0.8,0.050375,0
2.722222222,0.611111111,0.8,0.05425,0
2.55,0.7,0.8,0.0675,0
2.5,0.681818182,0.8,0.087,0
2.647058824,0.882352941,0.22,0.056125,0
2.318181818,0.772727273,0.24,0.06625,0
1.925925926,0.62962963,0.46,0.088875,0
1.961538462,0.615384615,0.68,0.1,0
2.428571429,0.523809524,0.8,0.1,0
2.833333333,0.777777778,0.8,0.1,0
2.65,0.8,0.72,0.1,0
1.892857143,0.642857143,0.74,0.1,0
2.12,0.64,0.76,0.1,0
2.409090909,0.636363636,0.58,0.097625,0
1.961538462,0.653846154,0.26,0.0655,0
1.545454545,0.484848485,0.28,0.088125,0
1.851851852,0.555555556,0.3,0.088875,0
2.380952381,0.714285714,0.42,0.1,0
1.96,0.64,0.44,0.1,0
1.655172414,0.551724138,0.56,0.1,0
1.714285714,0.571428571,0.38,0.1,0
1.807692308,0.615384615,0.3,0.1,0
1.916666667,0.708333333,0.32,0.1,0
1.884615385,0.653846154,0.14,0.1,0
1.714285714,0.642857143,0.06,0.1,0
2,0.541666667,0,0.0155,0
2.285714286,0.666666667,0.32,0.038125,0
2.041666667,0.625,0.34,0.03575,0
2.083333333,0.625,0.26,0.04275,0
1.785714286,0.5,0.08,0.04975,0
2.086956522,0.565217391,8.33E-17,0.047375,0
2.526315789,0.684210526,0.02,0.066875,0
2.086956522,0.608695652,0,0.073875,0
2.041666667,0.583333333,0,0.06525,0
1.846153846,0.538461538,0.02,0.066,0
1.740740741,0.518518519,0,0.063625,0
1.730769231,0.576923077,0.02,0.07375,0
1.875,0.625,0.14,0.087,0
1.916666667,0.666666667,0,0.1,0
2.555555556,0.722222222,0.14,0.02025,0
2.421052632,0.684210526,0.16,0.017875,0
1.916666667,0.541666667,0.18,0.02175,0
2,0.590909091,0.2,0.035,0
2.095238095,0.619047619,0.02,0.026375,0
2.444444444,0.777777778,0.24,0.04275,0
2.2,0.7,0.16,0.0435,0
2.045454545,0.636363636,0.38,0.038,0
3.071428571,0.928571429,0.7,0.07625,0
2.866666667,0.866666667,0.8,0.080125,0
2.15,0.65,0.8,0.0715,0
2.210526316,0.684210526,0.8,0.081625,0
1.869565217,0.608695652,0.8,0.076125,0
1.75,0.583333333,0.72,0.07375,0
1.952380952,0.619047619,0.74,0.096375,0
2.157894737,0.736842105,0.76,0.1,0
1.8,0.933333333,0.78,0.1,0
2.476190476,0.666666667,0.02,0.04675,0
2.125,0.625,0.04,0.050625,0
2.038461538,0.576923077,0.16,0.057625,0
1.733333333,0.5,0,0.070875,0
1.851851852,0.555555556,0.02,0.07475,0
2.041666667,0.583333333,0.24,0.097375,0
2.041666667,0.666666667,0.06,0.1,0
1.923076923,0.653846154,0,0.1,0
1.777777778,0.592592593,0,0.1,0
1.92,0.64,0,0.1,0
2.090909091,0.681818182,0,0.1,0
1.92,0.52,0.24,0.030375,0
2.090909091,0.590909091,0.46,0.03425,0
2.8125,0.75,0.48,0.035,0
2.380952381,0.571428571,0.6,0.032625,0
2.04,0.6,0.62,0.027125,0
