1.01561754027,2.01561754027,1.01561754027,1.01561754027,1.01561754027,2
1.0,2.0,1.0,1.0,1.0,2
1.0,2.0,1.0,1.0,1.0,2
1.0,2.0,1.0,1.0,1.0,2
1.0,1.92710671364,1.0,1.0,1.07289328636,2
1.02115490101,2.02115490101,1.02115490101,1.02115490101,1.02115490101,2
1.02211561852,1.87153488571,1.02211561852,1.02211561852,1.1983697397,2
1.01288522453,1.99122347162,1.01288522453,1.01288522453,1.15777099841,2
1.69085326756,1.30251268616,1.00298844413,1.00298844413,1.05903075353,1
1.03459865877,1.93053083373,1.03459865877,1.03459865877,1.1452484156,2
1.0,2.0,1.0,1.0,1.0,2
1.00672759121,1.95835742093,1.00672759121,1.00672759121,1.10134226722,2
1.02895341969,1.81041965699,1.02895341969,1.29626832581,1.06155894047,2
1.01354146937,1.8780613226,1.01354146937,1.1219386774,1.05732009065,2
1.02002988191,1.91722607275,1.02002988191,1.08718879458,1.07368253705,2
1.01896116819,1.85453249636,1.01896116819,1.14546750364,1.07971812448,2
1.02454527145,1.8914438363,1.02454527145,1.1085561637,1.1085561637,2
1.02554933546,1.87912421196,1.02554933546,1.12087578804,1.12087578804,2
1.02925516229,1.84025237784,1.02925516229,1.17098103903,1.0750166942,2
1.02956534003,1.86647091185,1.02956534003,1.13352908815,1.13319147774,2
1.02865065883,1.84186981123,1.02865065883,1.15813018877,1.14155902974,2
1.0281387094,1.83226970535,1.0281387094,1.16773029465,1.16773029465,2
1.02467107092,1.84132694654,1.02467107092,1.15867305346,1.11223774091,2
1.02422189699,1.81826271461,1.02422189699,1.18173728539,1.12186486406,2
1.02728363795,1.87593393501,1.02728363795,1.12406606499,1.12406606499,2
1.02928582575,1.8350207359,1.02928582575,1.17621268097,1.05950697439,2
1.03020168103,1.86788462302,1.03020168103,1.14485437166,1.0743305174,2
1.01417429293,1.80503084647,1.01417429293,1.19496915353,1.06800891125,2
1.01877633979,1.83422819377,1.01877633979,1.16577180623,1.08199737183,2
1.03837030494,1.85284131504,1.03837030494,1.22840202035,1.17237765939,2
1.02135792499,1.79515961431,1.02135792499,1.30293394587,1.02135792499,2
1.01481800613,1.8296345828,1.01481800613,1.1703654172,1.06776196043,2
1.02257433641,1.83370221613,1.02257433641,1.26595757085,1.02257433641,2
1.01172620597,1.73877784483,1.12677142452,1.3706689797,1.01172620597,2
1.0116754336,1.84776001779,1.0116754336,1.25204744587,1.0116754336,2
1.02059630179,1.78435165697,1.02059630179,1.31341007361,1.02059630179,2
1.012203797,1.88150315007,1.012203797,1.20962411026,1.012203797,2
1.01043358121,1.94655997567,1.01043358121,1.11978103643,1.01043358121,2
1.00643023285,1.97063512923,1.00643023285,1.09186685461,1.00643023285,2
1.01775578827,1.82715028039,1.01775578827,1.26457277489,1.26457277489,2
1.01814022797,1.83980998438,1.01814022797,1.23836153132,1.23836153132,2
1.03638961353,1.89650464611,1.03638961353,1.11642848828,1.11642848828,2
1.00284831671,1.89029643625,1.00284831671,1.00284831671,1.11737865101,2
1.0141852944,1.95898049132,1.0141852944,1.0141852944,1.09591173999,2
1.03113962365,1.94094149051,1.03113962365,1.03113962365,1.25402107903,2
1.01186090559,2.03590237526,1.01186090559,1.01186090559,1.04766780383,2
1.01865757286,1.90619096701,1.01865757286,1.01865757286,1.2990297953,2
1.0025312401,1.97136050957,1.0025312401,1.0025312401,1.0901964247,2
1.00319201462,1.83915875989,1.00319201462,1.00319201462,1.25715806018,2
1.00552186269,1.66738794191,1.00552186269,1.00552186269,1.40877192644,2
